"IBM.open"	"IBM.high"	"IBM.low"	"IBM.close"	"IBM.adjclose"	"IBM.volume"
"1537"	199.970001	202.089996	199.679993	201.679993	160.009521	2893300
"1538"	200.979996	201.949997	199.75	200.160004	158.803604	2944700
"1539"	200.009995	200.740005	199.020004	200.039993	158.708389	2461800
"1540"	200.649994	200.949997	199.570007	200.089996	158.748047	2169800
"1541"	199.729996	200.320007	199.259995	199.649994	158.398972	3294200
"1542"	199.979996	201.25	199.820007	200.979996	159.454147	3627800
"1543"	200.600006	201.889999	200.220001	200.320007	158.930573	2998300
"1544"	200.619995	201.720001	198.860001	199.309998	158.129181	3715400
"1545"	198.630005	199.070007	198.110001	198.330002	157.3517	3922900
"1546"	199.229996	201.089996	198.839996	201.089996	159.541473	3107900
"1547"	201.669998	202.490005	197.509995	197.509995	156.701126	3844800
"1548"	198.630005	199.899994	197.839996	199.139999	157.994339	3391600
"1549"	198.889999	202.75	198.600006	202.330002	160.525253	4185100
"1550"	202.179993	203.119995	200.789993	200.830002	159.335144	4689200
"1551"	200.649994	202.940002	199.360001	202.910004	160.985382	3308300
"1552"	202.589996	205.190002	202.550003	205.190002	162.794312	3693400
"1553"	205.860001	207.699997	205.690002	206.529999	163.857483	3807800
"1554"	207.029999	208.490005	206.660004	208.380005	165.325195	3594800
"1555"	208.289993	209.600006	208.240005	209.419998	166.150345	3884400
"1556"	209.850006	210.740005	209.429993	210.380005	166.911987	3700500
"1557"	210.039993	210.199997	209.039993	210.080002	166.67395	3049700
"1558"	209.399994	210.729996	209.089996	210.550003	167.046875	3591600
"1559"	210.199997	212.360001	209.770004	212.059998	168.244843	3355900
"1560"	212.149994	215.860001	212.149994	215.800003	171.212128	5505500
"1561"	215.380005	215.899994	213.410004	214.919998	170.513962	7930300
"1562"	212.899994	214.5	212.639999	213.210007	169.157257	3006000
"1563"	214.130005	215.119995	211.830002	213.440002	169.339737	3198600
"1564"	214.759995	215.820007	214.300003	215.059998	170.625031	3019000
"1565"	212.960007	213	210.110001	212.259995	168.40358	5830400
"1566"	212.210007	213.169998	211.619995	212.080002	168.260773	3031500
"1567"	212.539993	212.809998	210.050003	210.740005	167.197601	3242500
"1568"	211.770004	212.5	211.5	212.360001	168.48288	2300300
"1569"	210.960007	212.160004	210.100006	210.889999	167.316605	3223400
"1570"	209.830002	213.440002	209.740005	213.300003	169.228638	3749900
"1571"	212.800003	213.5	211.25	212.380005	168.498764	2144500
"1572"	212.919998	214.710007	211.570007	214.360001	170.069656	3116800
"1573"	214.320007	214.889999	212.630005	212.660004	168.720917	3128800
"1574"	212.770004	212.929993	210.039993	211.309998	167.649857	3709500
"1575"	209.100006	209.839996	206.339996	209.410004	166.142426	4148000
"1576"	209.070007	209.320007	207.330002	209.320007	166.070999	2351200
"1577"	209.559998	210	208.610001	209.220001	165.991669	2577300
"1578"	211.860001	212.509995	210.470001	212	168.197266	3524200
"1579"	211.5	213.089996	210.850006	212.919998	168.927155	3655600
"1580"	210.789993	211.490005	209.779999	211.380005	167.705353	3165400
"1581"	210.440002	211.690002	209.259995	209.259995	166.023392	4218100
"1582"	210.839996	212	209.199997	212	168.197266	2859500
"1583"	210.529999	211.089996	209.5	209.669998	166.348694	3269800
"1584"	210.110001	210.25	206.149994	207.149994	164.34935	6502000
"1585"	195.740005	196.5	189.759995	190	150.742828	18847000
"1586"	191.149994	191.380005	187.679993	187.830002	149.021179	9845400
"1587"	189.270004	192.550003	188.610001	191.610001	152.020187	6296100
"1588"	192.160004	192.5	191.089996	191.710007	152.099533	3693900
"1589"	192.690002	195.169998	192.320007	193.949997	153.876678	4650900
"1590"	194.160004	194.710007	193.25	194.309998	154.162338	3490300
"1591"	194.779999	199.679993	194.649994	199.149994	158.002289	5932400
"1592"	199.130005	202.589996	197.350006	202.539993	160.691879	7539900
"1593"	201.869995	202.169998	199.199997	199.630005	158.383148	4899100
"1594"	200.119995	202.429993	199.75	202.389999	160.572845	3945100
"1595"	203.940002	205.320007	203.75	204.509995	162.254822	4492700
"1596"	203.789993	203.990005	201.520004	202.779999	160.882263	4826500
"1597"	202.809998	203.729996	201.649994	203.630005	161.556686	3451000
"1598"	202.940002	204.850006	202.509995	204.820007	163.262436	3601700
"1599"	204.690002	205	202.720001	203.240005	162.003021	3542300
"1600"	203.369995	204.529999	202.820007	204.470001	162.983459	3279200
"1601"	204.179993	204.470001	202.220001	202.470001	161.389282	3648400
"1602"	202.089996	203.669998	202.080002	203.210007	161.979126	3699700
"1603"	202.25	203.679993	202.039993	203.320007	162.066818	4028100
"1604"	204	206.589996	204	204.690002	163.158813	4507000
"1605"	205.25	209.5	204.990005	208.440002	166.147934	5704100
"1606"	208.020004	209.149994	207.419998	207.600006	165.478394	3614500
"1607"	207.240005	209.479996	207	208.649994	166.315308	2982900
"1608"	208.5	210.149994	206.119995	206.990005	164.992142	5186800
"1609"	205.479996	208.610001	205.130005	206.160004	164.330582	5179100
"1610"	204.690002	206.429993	204.419998	205.720001	163.979858	3295800
"1611"	207.440002	208.589996	207.160004	207.779999	165.621872	4011500
"1612"	206.220001	208.419998	206.039993	207.919998	165.733459	3439400
"1613"	206.970001	210.990005	206.970001	209.360001	166.881287	4399700
"1614"	208.589996	211.979996	208.020004	208.020004	165.813156	4949000
"1615"	208.25	210.050003	207.330002	208.949997	166.554474	3322000
"1616"	208.600006	209	205.080002	206.190002	164.354492	3598300
"1617"	205.160004	206.289993	202.399994	202.740005	161.604492	4215400
"1618"	203	204.199997	201.470001	203.800003	162.449432	3679400
"1619"	204.850006	206.350006	204.110001	206.350006	164.482025	2953400
"1620"	206.970001	206.979996	204.899994	205.020004	163.42186	2652300
"1621"	203.169998	205.949997	202.509995	203.979996	162.59288	2814400
"1622"	204.589996	205.229996	200.509995	201.199997	160.376938	3409800
"1623"	201.009995	204.399994	200.339996	203.770004	162.425446	2899500
"1624"	203.970001	204.740005	201.809998	202.199997	161.174042	2804500
"1625"	203.440002	205.169998	202.550003	203.039993	161.843567	3219900
"1626"	203.020004	206.089996	202.869995	204.869995	163.302277	3277800
"1627"	204.440002	205.029999	201.929993	201.940002	160.966812	2846100
"1628"	200.669998	201.699997	197.279999	197.350006	157.308105	4514800
"1629"	198.5	198.520004	193.539993	195.460007	155.801575	8914800
"1630"	193.990005	194.910004	191.339996	193.539993	154.271149	4356200
"1631"	195.309998	195.589996	193.149994	194.979996	155.418945	3846200
"1632"	195.970001	196.229996	194.5	194.860001	155.323303	3320200
"1633"	196.050003	196.899994	195.289993	195.649994	155.952988	3514200
"1634"	191.729996	192.660004	188.410004	191.110001	152.334167	10055800
"1635"	192.149994	193.800003	191.119995	191.279999	152.469681	4442400
"1636"	190.779999	193.229996	190.259995	191.5	152.645096	3657700
"1637"	190.979996	194.220001	190.509995	193.25	154.039993	1872600
"1638"	194.490005	195.160004	192.350006	194.929993	155.379074	2405400
"1639"	195.600006	195.779999	194.610001	194.979996	155.418945	2947500
"1640"	191.880005	192.800003	190.779999	191.300003	152.485611	5204200
"1641"	191.509995	193.429993	191.270004	192.25	153.242813	3892000
"1642"	193.779999	194.110001	192.610001	192.800003	153.681259	4177500
"1643"	193.070007	193.699997	191.589996	192.070007	153.099411	4494700
"1644"	192.419998	194.889999	191.679993	194	154.637802	5674700
"1645"	194.039993	194.580002	192.679993	193.850006	154.518265	3745300
"1646"	194.720001	194.889999	193.029999	194.550003	155.076263	6868400
"1647"	198.270004	200.940002	195.990005	197.990005	157.818237	8393400
"1648"	197.910004	197.990005	193.240005	193.539993	154.271149	6997600
"1649"	193.399994	195.789993	193.279999	194.089996	154.709534	3398000
"1650"	194.210007	196.429993	194.100006	194.979996	155.418945	2863800
"1651"	195.949997	197.300003	195.860001	196.610001	156.718246	2957900
"1652"	196.300003	197.830002	195.660004	197.220001	157.204468	3014300
"1653"	196.589996	197.369995	195	197.350006	157.308105	2485100
"1654"	196.830002	197.190002	195.529999	196.210007	156.399399	2113700
"1655"	196.990005	197.830002	195.809998	196.009995	156.239944	2663200
"1656"	194.490005	196.910004	194.490005	195.039993	155.466766	3810000
"1657"	196.649994	197.169998	195.410004	195.809998	156.080521	2877700
"1658"	195.5	195.5	193.220001	195.160004	155.562439	3874000
"1659"	195.160004	195.880005	194.350006	195.5	155.83345	2490900
"1660"	192.259995	192.509995	190.270004	190.990005	152.238525	5938500
"1661"	189.600006	189.929993	188.050003	188.559998	151.052902	3901700
"1662"	189.449997	189.869995	186.789993	187.929993	150.548248	4547600
"1663"	188	189.160004	187	187.820007	150.460144	3249600
"1664"	186.970001	189.559998	186.889999	189.089996	151.477478	3026500
"1665"	189.539993	189.990005	187.559998	188.419998	150.94075	3542900
"1666"	188.580002	188.929993	187.300003	187.529999	150.227753	2892300
"1667"	186.229996	187	185.449997	185.789993	148.833878	3692400
"1668"	185.539993	186.460007	185.339996	185.339996	148.473404	3426400
"1669"	185.300003	186.5	183.979996	184.229996	147.584198	3248900
"1670"	184.369995	185.630005	183.169998	184.559998	147.848541	3117800
"1671"	184.669998	186.570007	184.279999	184.860001	148.088898	3551000
"1672"	185.649994	186.25	184.25	185.190002	148.353226	2354300
"1673"	185.339996	185.740005	184.570007	185.419998	148.53746	2292700
"1674"	185.270004	187	184.679993	184.740005	147.992783	2170400
"1675"	183.630005	184.5	182.570007	182.740005	146.390564	3190700
"1676"	182.679993	183.470001	181.100006	182.160004	145.925949	3979200
"1677"	181.960007	183.699997	181.440002	182.639999	146.310471	2980900
"1678"	182.75	182.990005	181.509995	182.270004	146.014038	2731000
"1679"	183.630005	184.320007	182.509995	183.960007	147.367905	3487200
"1680"	183.580002	184.190002	182.309998	183.130005	146.703018	2597900
"1681"	183.350006	185	183.070007	184.149994	147.520081	2867600
"1682"	184.649994	184.990005	182.649994	183.029999	146.622925	2903500
"1683"	183.679993	185.490005	183.309998	184.979996	148.185028	3017200
"1684"	187.199997	187.649994	186.369995	186.600006	149.482803	3149600
"1685"	186.830002	190.869995	186.820007	190.699997	152.767258	4962900
"1686"	190.960007	191.320007	189.850006	190.729996	152.791275	3354800
"1687"	191.210007	193.100006	191	192.169998	153.944809	3710400
"1688"	193.699997	194.809998	192.610001	193.149994	154.729889	3902400
"1689"	193.419998	194.149994	191.830002	192.160004	153.936829	2930900
"1690"	192.600006	194.889999	192	194.419998	155.747284	3841800
"1691"	194.179993	194.889999	193.220001	193.389999	154.922134	3178100
"1692"	193.960007	194.429993	190.020004	190.020004	152.222504	8525900
"1693"	190.059998	192.410004	189.330002	190.990005	152.999557	3340800
"1694"	190.929993	191.559998	189.660004	189.970001	152.182419	3085300
"1695"	190.139999	190.619995	188.5	189.470001	151.78186	2654500
"1696"	190.100006	191.759995	189.460007	190.220001	152.382706	2093600
"1697"	188.869995	188.940002	186.449997	186.919998	149.73912	3905500
"1698"	185.559998	186.740005	184.339996	185.179993	148.345215	3978200
"1699"	185.339996	186.649994	184.649994	186.380005	149.306519	2681200
"1700"	185.539993	186.309998	184.410004	184.960007	148.168976	3617100
"1701"	184.699997	184.960007	183	183.860001	147.287796	3211800
"1702"	184.169998	185.130005	183.580002	184.100006	147.480072	2863600
"1703"	181.850006	183.309998	181.850006	182.009995	145.805771	3966400
"1704"	181.889999	181.990005	178.710007	178.720001	143.170258	5578300
"1705"	179.369995	181.669998	179.100006	181.320007	145.253052	4423500
"1706"	183.169998	184.770004	182.360001	184.770004	148.016785	3658900
"1707"	185.25	186.229996	184.119995	186.160004	149.13031	3232600
"1708"	185.410004	186.990005	184.419998	186.970001	149.779236	2663100
"1709"	185.740005	185.940002	184.220001	184.660004	147.928696	3365100
"1710"	185.419998	186.729996	184.990005	186.729996	149.586945	6718000
"1711"	173.839996	177	172.570007	174.830002	140.054001	22368900
"1712"	174.800003	175	173.25	173.779999	139.212845	10548000
"1713"	174.419998	174.75	172.630005	172.860001	138.475876	7098700
"1714"	173.350006	175.570007	172.949997	174.970001	140.166168	6977300
"1715"	175.089996	175.990005	174.399994	175.770004	140.807037	5409400
"1716"	176.429993	177.889999	176.25	177.800003	142.433212	5533300
"1717"	178.429993	179.100006	176.259995	176.850006	141.672165	4842800
"1718"	177.039993	177.889999	176.199997	177.350006	142.072708	3712700
"1719"	177.619995	182.320007	177.5	182.119995	145.893921	8904600
"1720"	181.690002	182.179993	179.860001	180.149994	144.31575	5273700
"1721"	179.649994	181.669998	179.039993	179.210007	143.562729	4318100
"1722"	179.809998	180.339996	178.880005	179.229996	143.578735	3644500
"1723"	179.899994	180.800003	179.339996	180.270004	144.411911	3483300
"1724"	179.539993	179.800003	177.710007	177.850006	142.473251	6096800
"1725"	177.910004	179.75	177.779999	179.190002	144.317596	4560700
"1726"	179.600006	181.389999	179.600006	180	144.969971	5219500
"1727"	178.830002	180.080002	177.350006	179.990005	144.961929	6275000
"1728"	180.190002	183.389999	180.039993	182.880005	147.289505	5222300
"1729"	182.529999	184.050003	182.259995	183.070007	147.442551	4258500
"1730"	182.270004	183.550003	181.589996	183.550003	147.829117	4704400
"1731"	180.479996	183.199997	179.660004	182.210007	146.749893	6321500
"1732"	182.380005	183.279999	181.160004	183.190002	147.539185	5176100
"1733"	183.520004	184.990005	183.270004	184.470001	148.570038	5344900
"1734"	184.630005	186.199997	184.149994	185.25	149.198273	4577000
"1735"	185.220001	186.240005	184.649994	185.190002	149.149918	3645800
"1736"	185.539993	185.75	183.410004	184.130005	148.296234	4459500
"1737"	183.5	184.990005	179.919998	181.300003	146.016968	7610200
"1738"	180.25	180.75	177.820007	178.940002	144.116257	7161900
"1739"	178.669998	178.940002	177.309998	177.309998	142.803497	5756000
"1740"	177.830002	180.179993	177.820007	178.970001	144.140396	4596500
"1741"	179.210007	180.759995	179	179.679993	144.71225	2870500
"1742"	179.460007	179.589996	177.119995	177.479996	142.940399	4560000
"1743"	177	178.229996	175.639999	176.080002	141.812881	5864000
"1744"	175.369995	177.5	175.160004	175.740005	141.539032	5267400
"1745"	176.149994	176.860001	175.279999	176.080002	141.812881	4384900
"1746"	176.699997	178	176.009995	177.669998	143.09343	4739800
"1747"	177.990005	178.149994	176.830002	177.460007	142.924332	3796600
"1748"	176.899994	177.669998	176.059998	177.119995	142.650467	4127800
"1749"	177	177.759995	175.100006	175.199997	141.104141	4090400
"1750"	175.059998	175.800003	173.300003	173.369995	139.630249	5671600
"1751"	173.520004	174.380005	172.729996	172.800003	139.171188	4184400
"1752"	173.220001	178.350006	172.729996	177.850006	143.238388	7517000
"1753"	177.360001	177.490005	175.119995	175.759995	141.555145	5471900
"1754"	176.449997	178.740005	174.850006	178.699997	143.922943	5697700
"1755"	177.880005	180.539993	177.880005	180.220001	145.147186	5927000
"1756"	180.119995	182	180.020004	180.020004	144.986069	7653500
"1757"	181.050003	182.929993	180.610001	182.229996	146.765976	4079900
"1758"	181.960007	183.5	181.910004	183.220001	147.563309	1613600
"1759"	183.559998	185.559998	183.509995	185.350006	149.278824	3325700
"1760"	185.839996	186.5	184.559998	185.080002	149.061325	3381600
"1761"	185.320007	186.699997	184.669998	186.410004	150.132507	3018600
"1762"	186.490005	187.789993	186.300003	187.570007	151.066772	3619700
"1763"	187.210007	187.399994	185.199997	185.529999	149.423752	4546500
"1764"	185.830002	187.350006	185.300003	186.639999	150.317719	4063200
"1765"	187.149994	187.360001	185.300003	186	149.802322	4067800
"1766"	186.389999	190.350006	186.380005	189.710007	152.790314	5932300
"1767"	189.330002	189.419998	187.259995	187.970001	151.388947	4603700
"1768"	189.020004	189.5	186.550003	187.380005	150.913773	4321300
"1769"	188.309998	188.570007	186.279999	187.259995	150.817108	4022400
"1770"	186.259995	186.949997	183.860001	184.160004	148.320389	5784700
"1771"	185.059998	186.429993	183.880005	185.919998	149.737869	4619200
"1772"	185.820007	188.649994	185.490005	187.740005	151.203705	4816500
"1773"	187.529999	188.990005	186.800003	188.759995	152.025192	4770300
"1774"	188.039993	190.809998	187.860001	190.089996	153.096344	7644600
"1775"	190.229996	190.389999	186.789993	188.429993	151.75943	11076300
"1776"	181.279999	183.5	179.669998	182.25	146.78212	13796100
"1777"	181.429993	183.720001	180.710007	182.729996	147.168701	6973900
"1778"	181.25	182.809998	179.639999	179.639999	144.680054	6890600
"1779"	179.610001	179.649994	177.660004	177.899994	143.278671	5208600
"1780"	178.050003	178.449997	176.160004	176.850006	142.432983	5333300
"1781"	175.979996	178.529999	175.889999	176.399994	142.070557	4970900
"1782"	177.169998	177.860001	176.360001	177.360001	142.843765	4853700
"1783"	176.110001	177.839996	175.339996	176.679993	142.296097	5193400
"1784"	176.020004	176.020004	172.720001	172.899994	139.251724	7186800
"1785"	173.529999	173.75	172.360001	172.839996	139.2034	4349800
"1786"	172.190002	174.970001	172.190002	174.240005	140.330933	4712300
"1787"	173.970001	174.850006	173.789993	174.669998	141.448456	4292200
"1788"	175.639999	177.559998	175.070007	177.25	143.537766	4692900
"1789"	176.970001	177.649994	176.25	177.139999	143.448669	3540400
"1790"	176.809998	180.389999	176.800003	179.699997	145.521805	4647300
"1791"	179.520004	181.25	179.259995	180.240005	145.959137	3983000
"1792"	178.220001	182.360001	177.860001	181.839996	147.254761	4482000
"1793"	181.259995	184.429993	180.990005	183.690002	148.752914	4659900
"1794"	183.179993	184	182.320007	183.190002	148.347992	4435200
"1795"	182.740005	185.649994	182.410004	182.949997	148.153656	4671500
"1796"	182.960007	184.860001	182.789993	184.259995	149.214523	4968200
"1797"	184.25	185.710007	182.619995	182.789993	148.024078	5699300
"1798"	182.820007	185.160004	182.820007	183.449997	148.558578	4595300
"1799"	183.520004	184.600006	182.880005	183.229996	148.380386	3902300
"1800"	183.940002	185.279999	183.559998	184.059998	149.052521	3740700
"1801"	183.830002	185.949997	183.809998	185.270004	150.032425	3827800
"1802"	185.380005	186.119995	183.649994	185.169998	149.951401	4667900
"1803"	183.330002	184.639999	182.820007	184.259995	149.214523	3950100
"1804"	185.809998	187.160004	185.679993	186.440002	150.979858	4733000
"1805"	186.570007	187.949997	186.399994	187.139999	151.546753	3485200
"1806"	187.369995	188.389999	186.899994	187.639999	151.95163	3817300
"1807"	188.350006	188.919998	187.179993	187.679993	151.984039	4117800
"1808"	187.550003	188.369995	185.850006	186.389999	150.939377	4591200
"1809"	187.410004	188.449997	186.039993	186.759995	151.239029	4229500
"1810"	186.009995	187.449997	185.889999	186.220001	150.801697	4833000
"1811"	186.410004	187	183.710007	183.899994	148.922943	4913200
"1812"	183.889999	184.289993	182.210007	182.210007	147.554398	5490300
"1813"	182.660004	186.350006	182.660004	185.809998	150.469711	4938100
"1814"	185.990005	187.899994	185.539993	186.809998	151.27948	3961300
"1815"	185.600006	186.699997	183.5	184.710007	149.578918	4323900
"1816"	184.470001	188.259995	184.169998	187.899994	152.162186	5062600
"1817"	188.5	188.699997	186.399994	186.669998	151.166122	12535200
"1818"	187.429993	189.440002	187.369995	188.25	152.445633	5738500
"1819"	188.759995	195.399994	188.699997	195.039993	157.944153	10912700
"1820"	194.979996	195.630005	191.960007	192.619995	155.984467	6851700
"1821"	191.910004	192.669998	189.320007	189.830002	153.725098	6767700
"1822"	189.940002	192.619995	189.110001	190.449997	154.227203	5194400
"1823"	191.639999	193.770004	191.399994	192.490005	155.879242	8537300
"1824"	193.119995	195.130005	192.779999	194.5	157.506851	5394100
"1825"	194.240005	194.5	192.490005	193.550003	156.737564	4924100
"1826"	193.199997	193.380005	192.350006	192.690002	156.041153	4091100
"1827"	193.119995	193.970001	191.279999	191.770004	155.296112	6089900
"1828"	191.720001	195.309998	191.570007	194.520004	157.523102	6740500
"1829"	193.889999	194.169998	192.690002	193.289993	156.527023	5125000
"1830"	193.880005	197	193.600006	196.639999	159.239868	5480100
"1831"	196.059998	199.210007	195.660004	195.679993	158.462418	8417900
"1832"	195.039993	197	194.270004	195.190002	158.065659	4835000
"1833"	196.240005	198.240005	195.880005	197.770004	160.154953	5431100
"1834"	195.979996	197.410004	195.419998	197.020004	159.547623	5351300
"1835"	198.050003	198.710007	195	196.399994	159.045517	8527300
"1836"	187.25	190.699997	187.009995	190.009995	153.87085	11249600
"1837"	189.800003	192.809998	189.740005	192.270004	155.701019	5419700
"1838"	192.009995	193	191.199997	192.149994	155.603867	3878600
"1839"	191.789993	192.410004	190.110001	191.729996	155.263733	4736400
"1840"	192.220001	192.220001	190.029999	190.220001	154.040909	4407100
"1841"	190.539993	190.669998	189.110001	189.630005	153.563141	3871000
"1842"	191.139999	193.990005	190.580002	193.139999	156.405518	5638300
"1843"	193.589996	195.940002	193.410004	195.110001	158.00087	4626300
"1844"	194.380005	196.860001	194.350006	196.470001	159.102203	4206800
"1845"	196.309998	196.740005	193.149994	193.529999	156.72139	3674000
"1846"	193.75	193.839996	191.25	191.440002	155.028931	3049900
"1847"	191.050003	191.490005	189.800003	191.259995	154.883102	2222100
"1848"	190.929993	190.949997	189.25	190.029999	153.887039	3188700
"1849"	189.339996	190.300003	186.929993	189.300003	154.188431	3821000
"1850"	189.160004	190.570007	188.229996	188.910004	153.870758	2431900
"1851"	188.979996	190.589996	188.369995	190.080002	154.823761	2261600
"1852"	191.119995	193.020004	190.940002	192.570007	156.851913	3777400
"1853"	192.789993	193.029999	191.759995	192.190002	156.542404	2226600
"1854"	191.910004	191.990005	188.169998	188.720001	153.715988	5251500
"1855"	189.070007	189.080002	186.179993	186.460007	151.875244	4202200
"1856"	186.270004	187.410004	185.929993	187.059998	152.363907	3949500
"1857"	186.610001	187.130005	186.039993	187	152.315033	3270700
"1858"	186.25	186.699997	184.699997	184.889999	150.596436	3026500
"1859"	185.850006	187.160004	184.949997	186.389999	151.818192	2988000
"1860"	186.449997	186.449997	185.029999	185.679993	151.239853	2218000
"1861"	185.839996	186.139999	185.309998	185.940002	151.45166	2562900
"1862"	184.800003	185.649994	183.929993	184.779999	150.50679	4793800
"1863"	184.479996	184.880005	182.940002	183.080002	149.122131	3721600
"1864"	183.639999	183.779999	182.330002	183.759995	149.676025	2759900
"1865"	183.380005	184.570007	182.490005	184.360001	150.164703	4620500
"1866"	184.759995	186.279999	184.669998	185.690002	151.248016	3200500
"1867"	185.550003	185.759995	184.119995	184.369995	150.172836	2517100
"1868"	184.710007	185.449997	184.199997	184.509995	150.286865	2376800
"1869"	184.660004	186.089996	183.919998	185.979996	151.484238	2852200
"1870"	186.470001	187.649994	185.899994	186.369995	151.801895	3296700
"1871"	186.220001	187.639999	185.960007	186.220001	151.679703	2728400
"1872"	186.199997	186.220001	183.820007	184.289993	150.107712	4154900
"1873"	183.610001	184.199997	182.009995	182.25	148.446106	4061700
"1874"	182.479996	182.550003	180.910004	181.220001	147.607147	4425300
"1875"	182	183	181.520004	182.559998	148.698578	2773600
"1876"	182.399994	182.710007	181.240005	182.350006	148.527542	3556200
"1877"	181.899994	182.809998	181.559998	182.259995	148.454224	2460900
"1878"	182.039993	183.610001	181.789993	183.600006	149.545654	3931800
"1879"	184.119995	184.470001	182.360001	182.820007	148.910355	3551100
"1880"	182.589996	182.669998	181.399994	181.550003	147.875946	10686800
"1881"	181.919998	182.25	181	182.139999	148.356476	3231700
"1882"	181.5	183	180.649994	180.880005	147.330154	3875400
"1883"	180.25	180.970001	180.059998	180.720001	147.199875	2762800
"1884"	180.869995	181.369995	179.270004	180.369995	146.914795	3258500
"1885"	179.770004	182.460007	179.660004	181.710007	148.006256	4575500
"1886"	181.330002	181.929993	180.259995	181.270004	147.647858	4223800
"1887"	181.699997	187.270004	181.699997	186.350006	151.785599	6643100
"1888"	186.339996	188.990005	186.169998	188.389999	153.447235	5093000
"1889"	188.389999	188.809998	187.350006	188.529999	153.561249	2422400
"1890"	187.610001	188.270004	187.440002	188.039993	153.162125	2958700
"1891"	187.649994	188.080002	186.369995	187.220001	152.494232	3135100
"1892"	187.679993	188.899994	186.889999	188.419998	153.471664	3309600
"1893"	186.440002	188.050003	186.210007	187.699997	152.885178	3177800
"1894"	187.729996	188.350006	186.710007	188	153.129562	2402500
"1895"	188.550003	190.440002	188.529999	189.860001	154.644547	4501100
"1896"	189.539993	190.080002	188.210007	188.490005	153.528687	4864700
"1897"	192.240005	193.360001	190.759995	192.360001	156.680832	7812600
"1898"	192.360001	195.949997	192	192.490005	156.786804	8872300
"1899"	191.960007	193.440002	190	192.5	156.794922	8166400
"1900"	191.300003	191.699997	189.25	190.850006	155.450943	4154400
"1901"	191.589996	194.720001	191.559998	194.089996	158.089981	4853000
"1902"	194.110001	194.899994	193.570007	193.630005	157.715317	3584200
"1903"	193.949997	195.619995	193.75	195.240005	159.026657	3612700
"1904"	195.300003	195.899994	193.789993	194.399994	158.342468	3376400
"1905"	194.300003	196.399994	193.649994	195.779999	159.466476	3242400
"1906"	195.300003	195.889999	194.539993	194.570007	158.480988	3264100
"1907"	195.199997	195.990005	192.899994	194	158.016693	3943800
"1908"	192.839996	194.289993	191.539993	191.669998	156.118835	4207500
"1909"	190.5	191.5	188.860001	189.149994	154.066254	5181100
"1910"	189.350006	189.949997	188.600006	189.639999	154.465363	2125900
"1911"	188.75	189.199997	186.440002	187.100006	152.396484	3307900
"1912"	185.360001	186.880005	184.440002	185.970001	152.371918	3847000
"1913"	186.639999	186.679993	183.580002	184.300003	151.003647	2708600
"1914"	184.399994	186.669998	183.580002	186.630005	152.912643	2781500
"1915"	187.809998	188.360001	186.279999	187.470001	153.600906	2527200
"1916"	187.449997	188.690002	186.809998	187.339996	153.494385	1858600
"1917"	188	188.479996	187.369995	187.949997	153.994186	1795000
"1918"	187.570007	188.169998	186.929993	187.880005	153.93689	1929500
"1919"	187.850006	188.880005	186.789993	187.380005	153.527237	2814800
"1920"	188.100006	189.809998	187.759995	189.360001	155.149506	2420300
"1921"	190.039993	190.25	189.360001	190.070007	155.731171	2040100
"1922"	189.860001	190.389999	189.25	190.100006	155.755783	2177600
"1923"	190.899994	192.070007	190.5	191.229996	156.681641	2496500
"1924"	190.770004	191.880005	190.289993	190.410004	156.009766	1940300
"1925"	191.389999	191.809998	190.710007	191.160004	156.624268	1723600
"1926"	191.020004	193.529999	191.020004	192.990005	158.123657	3175400
"1927"	193.029999	194.130005	191.559998	192.25	157.517334	2190200
"1928"	191.470001	192.300003	190.660004	192	157.3125	1503600
"1929"	192.279999	192.75	191.139999	192.300003	157.558289	2909400
"1930"	192.679993	192.970001	190.929993	191.559998	156.952042	2679700
"1931"	192.389999	192.949997	191.860001	191.949997	157.271545	1822800
"1932"	191.690002	192.690002	190.059998	190.679993	156.230972	2865000
"1933"	190.529999	191.75	190.089996	191.199997	156.657013	2260200
"1934"	190.75	191.199997	189.509995	190.139999	155.788559	2524200
"1935"	190.339996	190.740005	189.779999	189.990005	155.665634	2403600
"1936"	190.119995	192.149994	190.100006	191.539993	156.935623	2764000
"1937"	191.080002	192.779999	190.119995	191.720001	157.083099	2298500
"1938"	191.470001	191.600006	190.570007	191.279999	156.722565	2901000
"1939"	191.419998	192.490005	190.580002	191.809998	157.15683	2456400
"1940"	191.25	193.570007	190.820007	192.960007	158.099106	2561500
"1941"	193.220001	193.639999	192.300003	192.800003	157.967972	3210800
"1942"	192.789993	194.130005	192.710007	193.75	158.746353	2963300
"1943"	194.539993	195	193.190002	194	158.951202	8852000
"1944"	193.720001	194.139999	192.630005	193.110001	158.221985	3318000
"1945"	192.75	193.070007	191.520004	191.619995	157.001144	3301800
"1946"	191	192.449997	189.880005	192.309998	157.566498	3082600
"1947"	192.050003	192.5	188.970001	189.009995	154.862732	4151400
"1948"	188.929993	190.330002	188.610001	190.059998	155.722992	2493900
"1949"	188.509995	189.960007	188.119995	189.639999	155.378876	2336300
"1950"	189.639999	190.850006	189.149994	189.830002	155.534546	2932600
"1951"	189.910004	190.399994	186.789993	187.169998	153.355103	3723200
"1952"	187.660004	187.779999	186.240005	186.910004	153.142105	2283100
"1953"	188.110001	189.369995	187.559998	188.669998	154.584091	3071500
